t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
4.55014,-0.04482,-0.00000,0.00000,-0.04482,-0.00000,0.00000,-0.04406,-0.00000,0.00000,0.02094,0.02094,-0.07105,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.20913,0.00620,-0.01485,0.00260,0.00078,0.00232
4.60016,-0.04482,-0.00000,0.00000,-0.04482,-0.00000,0.00000,-0.04406,-0.00000,0.00000,0.02094,0.02094,-0.07105,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.20913,0.00620,-0.01485,0.00260,0.00078,0.00232
4.65021,-0.04482,-0.00000,0.00000,-0.04482,-0.00000,0.00000,-0.04406,-0.00000,0.00000,0.02094,0.02094,-0.07105,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.20913,0.00620,-0.01485,0.00260,0.00078,0.00232
4.70205,-0.04752,-0.00000,0.00000,-0.04752,-0.00000,0.00000,-0.04656,-0.00000,0.00000,0.02083,0.02083,-0.07279,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.21521,0.00858,-0.01932,0.00258,0.00075,0.00222
4.75016,-0.04752,-0.00000,0.00000,-0.04752,-0.00000,0.00000,-0.04656,-0.00000,0.00000,0.02083,0.02083,-0.07279,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.21521,0.00858,-0.01932,0.00258,0.00075,0.00222
4.80024,-0.04977,-0.00000,0.00000,-0.04977,-0.00000,0.00000,-0.04913,-0.00000,0.00000,0.02104,0.02104,-0.07624,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.22133,0.01106,-0.02356,0.00250,0.00072,0.00201
4.85354,-0.04977,-0.00000,0.00000,-0.04977,-0.00000,0.00000,-0.04913,-0.00000,0.00000,0.02104,0.02104,-0.07624,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.22133,0.01106,-0.02356,0.00250,0.00072,0.00201
4.90023,-0.05202,-0.00000,0.00000,-0.05202,-0.00000,0.00000,-0.05140,-0.00000,0.00000,0.02081,0.02081,-0.07741,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.22536,0.01380,-0.02779,0.00236,0.00068,0.00180
4.95016,-0.05202,-0.00000,0.00000,-0.05202,-0.00000,0.00000,-0.05140,-0.00000,0.00000,0.02081,0.02081,-0.07741,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.22536,0.01380,-0.02779,0.00236,0.00068,0.00180
5.00023,-0.05472,-0.00000,0.00000,-0.05472,-0.00000,0.00000,-0.05392,-0.00000,0.00000,0.02077,0.02077,-0.07969,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.23023,0.01660,-0.03177,0.00226,0.00063,0.00162
5.05043,-0.05472,-0.00000,0.00000,-0.05472,-0.00000,0.00000,-0.05392,-0.00000,0.00000,0.02077,0.02077,-0.07969,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.23023,0.01660,-0.03177,0.00226,0.00063,0.00162
5.10024,-0.05472,-0.00000,0.00000,-0.05472,-0.00000,0.00000,-0.05392,-0.00000,0.00000,0.02077,0.02077,-0.07969,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.23023,0.01660,-0.03177,0.00226,0.00063,0.00162
5.15022,-0.05697,-0.00000,0.00000,-0.05697,-0.00000,0.00000,-0.05655,-0.00000,0.00000,0.02111,0.02111,-0.08344,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.23735,0.01946,-0.03474,0.00221,0.00057,0.00143
5.20021,-0.05697,-0.00000,0.00000,-0.05697,-0.00000,0.00000,-0.05655,-0.00000,0.00000,0.02111,0.02111,-0.08344,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.23735,0.01946,-0.03474,0.00221,0.00057,0.00143
5.25142,-0.05922,-0.00000,0.00000,-0.05922,-0.00000,0.00000,-0.05876,-0.00000,0.00000,0.02080,0.02080,-0.08430,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.24165,0.02204,-0.03801,0.00203,0.00051,0.00121
5.30038,-0.05922,-0.00000,0.00000,-0.05922,-0.00000,0.00000,-0.05876,-0.00000,0.00000,0.02080,0.02080,-0.08430,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.24165,0.02204,-0.03801,0.00203,0.00051,0.00121
5.35142,-0.06192,-0.00000,0.00000,-0.06192,-0.00000,0.00000,-0.06141,-0.00000,0.00000,0.02101,0.02101,-0.08778,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.24884,0.02466,-0.04035,0.00192,0.00044,0.00107
