t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
4.50013,-0.01237,-0.00000,0.00000,-0.01237,-0.00000,0.00000,-0.14767,-0.27373,0.00000,0.02208,0.02208,-0.04296,0.00000,0.00000,0.01791,0.01792,0.01791,0.19248,1.40994,0.43138,0.00306,0.00109,0.00487
4.55012,-0.01237,-0.00000,0.00000,-0.01237,-0.00000,0.00000,-0.14767,-0.27373,0.00000,0.02208,0.02208,-0.04296,0.00000,0.00000,0.01791,0.01792,0.01791,0.19248,1.40994,0.43138,0.00306,0.00109,0.00487
4.60017,-0.01687,-0.00000,0.00000,-0.01687,-0.00000,0.00000,-0.09576,-0.16216,0.00000,0.01973,0.01973,-0.03671,0.00000,0.00000,0.01791,0.01792,0.01791,0.10459,1.36758,0.40623,0.00268,0.00076,0.00458
4.65017,-0.01687,-0.00000,0.00000,-0.01687,-0.00000,0.00000,-0.09576,-0.16216,0.00000,0.01973,0.01973,-0.03671,0.00000,0.00000,0.01791,0.01792,0.01791,0.10459,1.36758,0.40623,0.00268,0.00076,0.00458
4.70013,-0.01687,-0.00000,0.00000,-0.01687,-0.00000,0.00000,-0.09576,-0.16216,0.00000,0.01973,0.01973,-0.03671,0.00000,0.00000,0.01791,0.01792,0.01791,0.10459,1.36758,0.40623,0.00268,0.00076,0.00458
4.75012,-0.01687,-0.00000,0.00000,-0.01687,-0.00000,0.00000,-0.09576,-0.16216,0.00000,0.01973,0.01973,-0.03671,0.00000,0.00000,0.01791,0.01792,0.01791,0.10459,1.36758,0.40623,0.00268,0.00076,0.00458
4.80024,-0.01687,-0.00000,0.00000,-0.01687,-0.00000,0.00000,-0.09576,-0.16216,0.00000,0.01973,0.01973,-0.03671,0.00000,0.00000,0.01791,0.01792,0.01791,0.10459,1.36758,0.40623,0.00268,0.00076,0.00458
4.85015,-0.01957,-0.00000,0.00000,-0.01957,-0.00000,0.00000,-0.12791,-0.21956,0.00000,0.02246,0.02246,-0.05177,0.00000,0.00000,0.01791,0.01792,0.01791,0.03049,1.33497,0.39158,0.00545,0.00145,0.00660
4.90030,-0.01957,-0.00000,0.00000,-0.01957,-0.00000,0.00000,-0.12791,-0.21956,0.00000,0.02246,0.02246,-0.05177,0.00000,0.00000,0.01791,0.01792,0.01791,0.03049,1.33497,0.39158,0.00545,0.00145,0.00660
4.95013,-0.02182,-0.00000,0.00000,-0.02182,-0.00000,0.00000,-0.11337,-0.18567,0.00000,0.02194,0.02194,-0.05284,0.00000,0.00000,0.01791,0.01792,0.01791,-0.03094,1.30792,0.38018,0.00647,0.00181,0.00759
